"";"sk_id";"clean_comments"
"1431";1001430;"Max 100 mensen hier en daar maar sportschool blijft dicht......PURE BULL S"
"1432";1001431;"Maar mag je vanaf 11 mei met zijn tweeen in de auto "
"1433";1001432;""
"1434";1001433;""
"1435";1001434;"Horeca open en het ontploft. 1 glas bier van een besmet iemand in de spoelbak en iedereen heeft het daar"
"1436";1001435;""
"1437";1001436;"Houd artikel 11 in de Grondwet"
"1438";1001437;""
"1439";1001438;"beste heren Rutte en Jong de 1 jaar een paar jaar blijft tussen ons hoe weet je dat zolang die virus tussen jullie blijft je moet snel een vaccin binnen goten wie jou text heeft vertaalt ik wacht totdat onze volksvertegenwoordigers kunnen deze onzin terug naar oude normal draaien en niet mee doen aan de spelletjes van grote machten"
"1440";1001439;""
"1441";1001440;""
"1442";1001441;""
"1443";1001442;""
"1444";1001443;""
"1445";1001444;"wat een gelul... echt...mondkapjes zijn verlicht en dat mensen moeten het zelf regelen wtf.. hoeveel stuks heeft dan 1 persoon voor een dag nodig en mensen moeten dat zelf betalen...schaamde....ongeloofelijk..."
"1446";1001445;""
"1447";1001446;""
"1448";1001447;""
"1449";1001448;""
"1450";1001449;""
"1451";1001450;""
"1452";1001451;""
"1453";1001452;""
"1454";1001453;""
"1455";1001454;""
"1456";1001455;""
"1457";1001456;"Die eerste vraag van de NOS is GE-Ni-AAL Moest er hard om lachen eerlijk gezegd. Journalistiek anno 2020.. Ik mis nog wat vragen maar dat zijn eigenlijk maar wat kleinigheidjes: - Economie - grondrechten worden geschonden - Bewijs voor de effectiviteit van de lockdown - hoe kunnen we groepsimmuniteit krijgen met een lockdown Dat gaat een jaar of meer duren - waarom die overduidelijke sturing naar die vreselijk ineffici nte en mogelijk schadelijke vaccins Wie heeft daar baat bij Welke belangenverstrengelingen spelen er - hoe zit het met onze geestelijke gezondheid Studies tonen aan dat bij stress werkloosheid failliet angst etc. de kans op infecties/ziektes flibk toeneemt Achja nog 100 vragen meer die er toedoen maar ach de experts heh"
"1458";1001457;""
"1459";1001458;""
"1460";1001459;""
"1461";1001460;"Waarom gaan die casinos pas 1 september open terwijl cafes al 1 juni open gaan wat een bullshit "
"1462";1001461;"Er is geen samenleving op 1 5 meter."
"1463";1001462;"Maar geld die regel nog van maximaal 3 mensen bij elkaar"
"1464";1001463;"Beste Mark De afgelopen 2 maanden ben je volgens de officiele opiniepeilingen gestegen in populariteit en waardering alleen omdat je met presidentiele houding voorschriften van de RIVM hebt voorgelezen herhalen van handen wassen en 1 1/2 meter afstand . En nu krijg jij alle eer terwijl Geert Wilders en Thierry Baudet al vanaf het begin waarschuwden dat wij stevige maatregelen moesten nemen. Tijdens jouw regeringen gingen wij gebukt onder de ene na de andere crisis... Nederland is onder jouw leiderschap van een redelijk tevreden land in een chronisch crisisland veranderd. Maar niet een keer heb je daarvoor jouw excuses uitgesproken. Je kan nooit teveel aan je hoofd hebben om sorry te zeggen. Als je een echte vent bent zeg dan sorry voor de hevige woningnood door grenzeloze massa immigratie sorry voor de vele voedselbanken waar steeds meer volksgenoten afhankelijk van zijn sorry voor de voortdurende belastingverhogingen sorry voor jaarlijkse verhoging van eigen zorgrisico sorry voor de 50 000 dak- en thuislozen omdat er niet genoeg woningen zijn sorry voor onredelijke huurverhogingen sorry voor de bankencrisis waar de Nederlandse belastingbetalers voor moesten opdraaien sorry voor de vele niet nagekomen beloftes zoals 1000 euro extra voor ieder huishouden sorry dat ik criminele asielzoekers niet uitzet sorry voor de bezopen bezuinigingen in de zorg en politie en onderwijs sorry voor de onbegrensde luchtvervuilende luchtvaart groei sorry voor het demoniseren van onze boeren sorry voor het leegroven van jullie pensioenpot sorry dat ik een loopjongen van de Euromafia en multi-nationals ben sorry dat ik niet krachtig voor de NLse cultuur opkom sorry dat NL steeds meer een overbevolkte onveilige multi-culti getto wordt sorry dat ik de ene na de andere crisis veroorzaak...sorry sorry sorry... Nou Mark ik denk dat ik niet alleen voor mezelf spreek als ik zeg: Heel lang geleden bestonden er 15 miljoen gelukkige Nederlanders...en toen kwam jij . Daarom...NEXIT...zsm. Jeremia"
"1465";1001464;""
"1466";1001465;"Totaal aantal doden periode 2015 - 2020 van 1 januari to 7 mei. 2015 - 9315 2016 - 8285 2017 - 8870 2018 - 8485 2019 - 8027 en tot slot 2020 - 7762 we hebben zelfs het laagste doden tal in the afgelopen 5 jaar over deze periode en toch zitten we NOG STEEDS in een lockdown. over de hele wereld bevolking 7.800.000.000 mensen zijn er tot nu toe 280.000 vanaf het begin tot nu overleden aan corona even niet vergeten dat op een normale dag er er toch al zown 100.000 - 150.000 mensen sterven wat houd dit in van de 7.800.000.000 mensen is 0.003 overleden aan corona. als deze cijfers jou overtuigen om je vrijheden op te geven en het niet erg vind miljoenen mensen hun baan verliezen 100duizende bedrijven die over de kop gaan. oude mensen die nu opgesloten zitten en hun kinderen niet meer mogen zien en sterven door stress en enzaamheid. dan niet te vergeten wat voor gigantische economische gevolgen dit gaat hebben voor de komende jaren. het is al voorspeld dat er in afrika zometeen honger sterfte zal zijn van bijbelse proporties omdat wij onze export plat gooien en veel andere landen. maar he laten vooral lekker door gaan met deze complete onzin. "
"1467";1001466;"Totaal aantal doden periode 2015 - 2020 van 1 januari to 7 mei. 2015 - 9315 2016 - 8285 2017 - 8870 2018 - 8485 2019 - 8027 en tot slot 2020 - 7762 we hebben zelfs het laagste doden tal in the afgelopen 5 jaar over deze periode en toch zitten we NOG STEEDS in een lockdown. over de hele wereld bevolking 7.800.000.000 mensen zijn er tot nu toe 280.000 vanaf het begin tot nu overleden aan corona even niet vergeten dat op een normale dag er er toch al zown 100.000 - 150.000 mensen sterven wat houd dit in van de 7.800.000.000 mensen is 0.003 overleden aan corona. als deze cijfers jou overtuigen om je vrijheden op te geven en het niet erg vind miljoenen mensen hun baan verliezen 100duizende bedrijven die over de kop gaan. oude mensen die nu opgesloten zitten en hun kinderen niet meer mogen zien en sterven door stress en enzaamheid. dan niet te vergeten wat voor gigantische economische gevolgen dit gaat hebben voor de komende jaren. het is al voorspeld dat er in afrika zometeen honger sterfte zal zijn van bijbelse proporties omdat wij onze export plat gooien en veel andere landen. maar he laten vooral lekker door gaan met deze complete onzin. "
"1468";1001467;"Totaal aantal doden periode 2015 - 2020 van 1 januari to 7 mei. 2015 - 9315 2016 - 8285 2017 - 8870 2018 - 8485 2019 - 8027 en tot slot 2020 - 7762 we hebben zelfs het laagste doden tal in the afgelopen 5 jaar over deze periode en toch zitten we NOG STEEDS in een lockdown. over de hele wereld bevolking 7.800.000.000 mensen zijn er tot nu toe 280.000 vanaf het begin tot nu overleden aan corona even niet vergeten dat op een normale dag er er toch al zown 100.000 - 150.000 mensen sterven wat houd dit in van de 7.800.000.000 mensen is 0.003 overleden aan corona. als deze cijfers jou overtuigen om je vrijheden op te geven en het niet erg vind miljoenen mensen hun baan verliezen 100duizende bedrijven die over de kop gaan. oude mensen die nu opgesloten zitten en hun kinderen niet meer mogen zien en sterven door stress en enzaamheid. dan niet te vergeten wat voor gigantische economische gevolgen dit gaat hebben voor de komende jaren. het is al voorspeld dat er in afrika zometeen honger sterfte zal zijn van bijbelse proporties omdat wij onze export plat gooien en veel andere landen. maar he laten vooral lekker door gaan met deze complete onzin. "
"1469";1001468;"Totaal aantal doden periode 2015 - 2020 van 1 januari to 7 mei. 2015 - 9315 2016 - 8285 2017 - 8870 2018 - 8485 2019 - 8027 en tot slot 2020 - 7762 we hebben zelfs het laagste doden tal in the afgelopen 5 jaar over deze periode en toch zitten we NOG STEEDS in een lockdown. over de hele wereld bevolking 7.800.000.000 mensen zijn er tot nu toe 280.000 vanaf het begin tot nu overleden aan corona even niet vergeten dat op een normale dag er er toch al zown 100.000 - 150.000 mensen sterven wat houd dit in van de 7.800.000.000 mensen is 0.003 overleden aan corona. als deze cijfers jou overtuigen om je vrijheden op te geven en het niet erg vind miljoenen mensen hun baan verliezen 100duizende bedrijven die over de kop gaan. oude mensen die nu opgesloten zitten en hun kinderen niet meer mogen zien en sterven door stress en enzaamheid. dan niet te vergeten wat voor gigantische economische gevolgen dit gaat hebben voor de komende jaren. het is al voorspeld dat er in afrika zometeen honger sterfte zal zijn van bijbelse proporties omdat wij onze export plat gooien en veel andere landen. maar he laten vooral lekker door gaan met deze complete onzin. "
"1470";1001469;"Na het is weer eens pandemonium met wat wel en wat niet mag en waarom. Het kabinet doet er goed aan om eens de rust te bewaren en na te denken welke overall strategie men wil aanhangen: Zweeds of dictatioriaal..laten we even de twee keuzes op een rijtje zetten voor de heren want er zij 2 varianten. A. Het virus is een verschrikkelijk ebola achtig virus sterfte 5 zoals RIVM beweert en moet dus koste wat kost iedere besmetting bestreden worden B. Het virus is relatief mild. sterfte 0 1 tot 0 2 dus 2x de griep conform meest recente onafhankelijke studies. Groepsimmuniteit en bescherming ouderen staat dan voorop. We begonnen net als Zweden UK Duitsland Frankrijk met variant B gebaseerd op nuchtere feiten die niet verontrustend waren nog steeds zijn er slechts 250k doden wereldwijd daar waar de griep jaarlijks 600k doden geeft wereldwijd . Toen kwam in Maart het horror rapport van Imperial College UK Neil Ferguson die waarschuwde voor miljoenen doden als we niet DIRECT in lockdowm en vaccinatie strategie gingen. NL UK Duitsland en UK hebben toen op basis hiervan overnight hun bevolking opgesloten en strategie gewijzigd. Later bleek dat het rapport van Fergusson een COMPLETE fraude was en dat de Gates foundation dit college subsidieert met ca. 70 miljoen dollar . Ferguson heeft inmiddels toegegeven ernstige fouten te hebben gemaakt en zijn dodental met een 30-voud teruggeschroefd. Wat te doen Blijven we op de paniek reactie zitten of keren we terug naar het Zweeds model welke man wil dat nou niet . Natuurlijk wil het kabinet geen gezichtverlies leiden maar terug naar B past veel beter bij de bijgestelde feiten. Goede vraag daarbij is hoe erg het kan worden bij bijna volledig opheffen lockdown in NL. Als we ervan uitgaan dat er in NL een huidige besmettingsgraad is van 30 60 is voldoende voor groepsimmuniteit en we weten dat de zwakste oudjes al helaas zijn overleden dan kan het per definitie nooit meer erger worden dan we in Maart zagen. Het RIVM kan makkelijk een aselecte steekproef doen van wat nu de huidige besmettingsgraad in NL is maar weigert dit. Waarom omdat men ook weet dat we idd al rond de 30 zitten. Ironisch genoeg heeft ze zelf dit al eerder aangetoond: Uit de Sanquin serologie tests van Sanquin VAN 1 APRIL bleek dat 3 van de donoren antistoffen blijkt te hebben. Een dergelijke test gebeurt d.m.v. testen op COVID 10 IgA antistoffen de meest betrouwbare indicator . Wat het RIVM niet vertelt is dat de tijd tussen COVID-19 IgA antistoffen cut-off detectie en het tijdstip van besmetting er ca. 3 WEKEN zitten omdat het 3 weken duurt alvorens een besmet persoon voldoende detecteerbare antistoffen heeft in zijn bloed Dus je kijkt hier naar het 3 besmettingslaatje van BEGIN MAART. In de 3 weken tussen being maart en de 1 april uitslag verkeerde het virus nog in de EXPONENTIELE groei fase in Nederland met een verdubbeling ca. iedere 4-5 dagen. Dus we hebben minimaal 3 verdubbelingen sinds de analyse van de monsters van Sanquin dus 3-6-12-24 van de NL bevolking per 1 APRIL op basis van deze gegevens. Dit zou te meten zijn bij een NIEUWE Sanquin IgA antistoffen meting eind april maar RIVM weigert deze gegevens te publiceren...24 -30 is dus de waarde inmiddels en dat matched precies met 6000 doden en een fataliteit tussen 0 1 en 0 2 . Alles dus volstrekt in overeenstemming met Sanquin meetwaarden en internationale consensus van sterfte bij NIET GATES gesubsidieerde instituten. Ergo : kabinet terug naar Zweden en let it happen..het kan niet erger dan Maart. En ja in t najaar zal net als bij iedere griep weer een golfje komen...Niet panieken...."
"1471";1001470;"Kijk dat was nog eens een positief geluid dat van dat fietsen van de jeugd naar school 8 km is de norm maar voor wat betreft de premier mogen dat er best 15 km zijn 44:40 fietsen moeten die larven moesten wij vroeger ook"
"1472";1001471;""
"1473";1001472;"Testen: Meer dan 200 000 waardeloze testen en weggegooid geld. Corona test verteld alleen of je op dat moment ziek bent dus dat is een moment opname. Die 200 000 mensen zouden het al gehad kunnen hebben en daarom negatief testen. Daarom zou het verstandiger wezen om serologische testen te doen. Dus de bloed test niet de slijmswab test. Die test meet antistoffen en dan weet je dus of je het al gehad hebt en daar heb je dus veel meer aan want dan weet je dat je geen test meer nodig hebt in de toekomst en dat je ook geen vaccinatie meer nodig hebt. De corona test laat dat niet zien dus die zou je dan wekelijks moeten doen vooral bij zorg medewerkers want die kunnen buiten de instelling door een asymptomatisch persoon besmet worden de dag na de test. Weet de zorg medewerker dat ze antistoffen hebben dan weten ze dat de patienten veilig zijn en dat ze het zelf ook niet meer gaan krijgen. Totaal Positief Waardeloos 243 277 - 41 319 201 958 "
"1474";1001473;""
"1475";1001474;"mag je nou met meer dan 3 pers bij elkaar zitten in een huis "
"1476";1001475;""
"1477";1001476;""
"1478";1001477;""
"1479";1001478;"Eerste zegt mondkapjes helpt niet nu wel 55555555"
"1480";1001479;"Zijn we al bloedplasma aan het verzamelen van genezen Corona pati nten UZ Gent en UZ Leuven boekt hier goede resultaten mee. Ik zou verwachten dat we hiervan snel campagnes op tv terugzien misschien wat zendtijd van de 17 miljoen mensen treurwilg gebruiken"
"1481";1001480;""
"1482";1001481;""
"1483";1001482;""
"1484";1001483;""
"1485";1001484;""
"1486";1001485;"De sauna s op 1 september open Dat is overdreven Het is de meest gezonde en veilige activiteit. Informeer beter aub. "
"1487";1001486;""
"1488";1001487;"Tuurlijk alles nu opeens snel. Recente cijfers wijzen nu uit dat de economie met maar liefst 12 is gekrompen Leuk en aardig allemaal maar ondernemers MOETEN tm augustus financieel worden ondersteund. Grootste klappen gaan nu pas komen. Hoe dan ook er gaan nog veel bedrijven failliet Vakantiegeld moet worden uitbetaald. Belastinggeld moet met terugwerkende kracht worden betaald. Daarnaast zitten de meeste zaken maar halfvol vanwege 1 5 m. voorwaarden en mensen voelen zich nog onveilig en onwennig. Kortom de overheid mag zich niet abrupt terugtrekken Dat zou laf zijn en enorm onverantwoordelijk. Ondernemers hebben zich al die tijd netjes aan de afspraken gehouden dus mogen nu ook wat terug verwachten. Meneer Rutte ik hoop dat u nu laat zien dat uw hart werkelijk voor de ondernemers bloedt. Scheldt de uitgestelde ondernemersbelastingen kwijt"
"1489";1001488;""
"1490";1001489;""
"1491";1001490;""
"1492";1001491;"Sportscholen tot 1 september dicht maar gelukkig mogen de elite hufters weer gaan golfen."
"1493";1001492;""
"1494";1001493;"We bereiken wel om te zorgen er minder doden komen. Maar Rutte heeft denk ik contact met Brussel en andere landen om toch nog hier de klimaat plannen door te zetten wat enorm veel Geld kost. Rutte . Stem Cda Pieter Herma . Door Rutte moesten de boeren inkrimpen met vee voor klimaat . Vissers mochten geen sleep netten meer . Alles komt door Rutte alles bij hun kost te veel geld . Dat komt allemaal van harde werkers die meer belasting moeten betalen . Boeren en Vissers moeten dat die werken hard verdienen veel geld en moeten veel belasting betalen houden economie overeind . Hij is waardeloos Rutte hij kiest voor de natuur . Niet voor de mens en de boeren die voor eten zorgen . Co 2 komt door vliegtuigen en grote fabrieken die rotzooi in lucht blazen met grote schoorsteen . "
