,Unnamed: 0,sk_id,clean_comments,comment_lemma
1132,1133,1001132.0,Je ziet duidelijk de overbelasting bij minister Bruins. Er drong weinig meer tot hem door die laatste week volgens direct betrokken ambtenaren. ,Je zien duidelijk de overbelasting bij minister Bruins. Er dringen weinig veel tot hem door die laten week volgens direct betrekken ambtenaar. 
1133,1134,1001133.0,Het is een grof schandaal c.q. misdadig dat deze VVD-CDA Regenten kliek onze kinderen opoffert aan de economie. Natuurlijk moeten alle scholen direct gesloten worden Alle beschaafde landen doen dat momenteel. Doodschieten van Rutte helpt Ik doe het gratis... ,het is een grof schandaal c.q. misdadig dat deze VVD-CDA Regenten kliek ons kind opofferen aan de economie. natuurlijk moeten al school direct sluiten worden al beschaafd land doen dat momenteel. doodschieten van Rutte helpen Ik doen het gratis... 
1134,1135,1001134.0,Laten we hand tekeningen zetten TEGEN RUTTE SCHOLEN MOETEN DICHTTTTTTT,laten we hand tekening zetten tegen RUTTE school moeten dichttttttt
1135,1136,1001135.0,Gooi de scholen ook gewoon dicht man.,gooien de school ook gewoon dicht man.
1136,1137,1001136.0,Dus... als er geld te verdienen valt wordt er door grote bedrijven niet gedeeld of helemaal geen belasting betaald als Rutte zijn zin krijgt maar zodra dezelfde bedrijven te maken krijgen met de risico s van een onderneming kan de hele bevolking lekker meebetalen om het gat te dichten. ,dus... als er geld te verdienen vallen worden er door groot bedrijf niet delen of helemaal geen belasting betalen als Rutte zijn zin krijgen maar zodra dezelfde bedrijf te maken krijgen met de risico s van een onderneming kunnen de heel bevolking lekker meebetalen om het gat te dichten. 
1137,1138,1001137.0,Virus heeft nauwelijks vat op adolescenten. Verklaard onderscheid tussen maatregel scholen tegenover universiteiten en evenementen. Lees andere leeftijdsgroepen. Aantallen in dit kader niet relevant. ,virus hebben nauwelijks vat op adolescent. verklaren onderscheid tussen maatregel school tegenover universiteit en evenement. lezen ander leeftijdsgroep. aantal in dit kader niet relevant. 
1138,1139,1001138.0,R.I.P F1 Zandvoort ,R.I.P F1 Zandvoort 
1139,1140,1001139.0,Geloof bijna dat Nederland wilt dat dit gebeurt om af te komen van de vergrijzing lol,geloven bijna dat Nederland willen dat dit gebeuren om af te komen van de vergrijzing lol
1140,1141,1001140.0,En wie worden er niet ziek De elite wat een toeval weer.... ,En wie worden er niet ziek De elite wat een toeval weer.... 
1141,1142,1001141.0,We moeten in Nederland ook een Social Credit Systeem invoeren net als in China. Ook moet contant geld afgeschaft worden want dat blijft het virus alleen maar verspreiden. Iedereen moet d.m.v. apps kunnen aantonen dat hij/zij gezond is dan weet je met wie je wel en niet om kunt blijven gaan. Die apps kunnen bijvoorbeeld gekoppeld worden aan een chip in je lichaam dit soort technieken zijn er al. Kan daar ook meteen in opgeslagen worden of je orgaandonor bent of niet scheelt de overheid weer gedoe met uit het oog verloren harde schijven. Zomaar een paar maatregelen om dit virus uit te roeien. ,We moeten in Nederland ook een Social Credit systeem invoeren net als in China. ook moeten contant geld afschaffen worden want dat blijven het virus alleen maar verspreiden. iedereen moeten d.m.v. apps kunnen aantonen dat hij/zij gezond is dan weten je met wie je wel en niet om kunnen blijven gaan. die apps kunnen bijvoorbeeld koppelen worden aan een chip in je lichaam dit soort techniek zijn er al. kunnen daar ook meteen in opslaan worden of je orgaandonor zijn of niet schelen de overheid weer gedoe met uit het oog verlies hard schijf. zomaar een paar maatregel om dit virus uit te roeien. 
1142,1143,1001142.0,Wat als de Overheid beslist dat iedereen de komende 2 weken of langer thuis moet blijven met onbetaald verlof om verdere verspreiding van deze Virus te voorkomen/beperken Zodoende scholen dicht ouders thuis etc .. wat je allemaal niet kan bedenken voor de komende 2 weken of langer Wij met z n allen & ... Inderdaad is ook niet goed maar gelukkig zal dat niet gebeuren ...n g niet . ,wat als de overheid beslissen dat iedereen de komen 2 week of lang thuis moeten blijven met onbetaald verlof om ver verspreiding van deze virus te voorkomen/beperken zodoende school dicht oud thuis etc .. wat je allemaal niet kunnen bedenken voor de komen 2 week of lang wij met z n al & ... inderdaad is ook niet goed maar gelukkig zullen dat niet gebeuren ...n g niet . 
1143,1144,1001143.0,In Turkije 0 corona geval: Behalve 1 toerist in quarantaine desondanks Maatregel:: -de scholen tijdelijk gesloten -overheidssteun voor bedrijven uitstel belastingen etc. -landelijk extra zorgplekken gereedgemaakt voor het geval dat vs Nederland: duizenden besmettingen Maatregel: -Arrogantie -Scholen gewoon open anders zouden ouders thuis moeten blijven en o jee.. dat kost de overheid veel geld als ze niet doorwerken -geen steun voor bedrijven.. gewoon je belasting centjes doorbetalen en wel op tijd -geen extra zorgplekken. Je moet t maar thuis uitzitten Ik zie hier geen concrete steun of maatregel vanuit de overheid. Toespraak leek meer op een schouderklopje en wat advies.,In Turkije 0 corona geval: behalve 1 toerist in quarantaine desondanks maatregel:: -de school tijdelijk sluiten -overheidssteun voor bedrijf uitstel belasting etc. -landelijk extra zorgplek gereedmaken voor het geval dat vs Nederland: duizend besmetting maatregel: -arrogantie -school gewoon open anders zullen oud thuis moeten blijven en o jee.. dat kosten de overheid veel geld als ze niet doorwerken -geen steun voor bedrijf.. gewoon je belasting cent doorbetalen en wel op tijd -geen extra zorgplek. Je moeten t maar thuis uitzitten Ik zien hier geen concreet steun of maatregel uit de overheid. toespraak lijken veel op een schouderklop en wat advies.
1144,1145,1001144.0,Okay maar ik kan gewoon thuis blijven met een griepje en mijn ouders kunnen gewoon werken Hebben we het over met kinderen of echt elke persoon onder de 18 Want het is bs dat als een kind thuis bliift ouderen niet kunnen gaan werken. En ik wens alle ouderen veel sterkte hopelijk komt er snel een vaccinatie : ,Okay maar ik kunnen gewoon thuis blijven met een griep en mijn oud kunnen gewoon werken hebben we het over met kind of echt elk persoon onder de 18 want het is bs dat als een kind thuis bliift oud niet kunnen gaan werken. En ik wensen al oud veel sterkte hopelijk komen er snel een vaccinatie : 
1145,1146,1001145.0,Wij hebben een heel goed instituut. Die handelt aan de hand van wetenschappelijke feiten. Maar veel Nederlanders vinden zichzelf experts en zeggen allemaal domme dingen online in de anonimiteit angst zaaiers en Internet terroristen . Ik snap de angsten ik heb copd en zou me ook zorgen moeten maken maar ik volg het RIVM en mijd grote groepen. Meer kun je niet doen ook na corona moet de economie verder gaan. De laatste crisis was nog niet heel lang geleden. Want als ik alleen aan me zelf zou denken en me laat leiden door angst kan ik me beter opsluiten in huis maar dan zitten we wel echt in de crisis. ,wij hebben een heel goed instituut. die handelen aan de hand van wetenschappelijk feit. maar veel Nederlanders vinden zichzelf expert en zeggen allemaal dom ding online in de anonimiteit angst zaaier en internet terrorist . Ik snappen de angst ik hebben copd en zullen me ook zorgen moeten maken maar ik volgen het RIVM en mijden groot groep. veel kunnen je niet doen ook na corona moeten de economie ver gaan. De laten crisis zijn nog niet heel lang geleden. want als ik alleen aan me zelf zullen denken en me laten leiden door angst kunnen ik me goed opsluiten in huis maar dan zitten we wel echt in de crisis. 
1146,1147,1001146.0,WE GAAN ER AAN,WE gaan ER aan
1147,1148,1001147.0,Korte samenvatting: de scholen blijven open ,kort samenvatting: de school blijven open 
1148,1149,1001148.0,Evenementen tot 100 man en niet meer anders mag het niet door gaat... school waar 600 mensen zijn ELKE DAG 5 dagen in de week.... ,evenement tot 100 man en niet veel anders mogen het niet door gaan... school waar 600 mens zijn elk dag 5 dag in de week.... 
1149,1150,1001149.0,DOE IETS RUTTE ,DOE iets RUTTE 
1150,1151,1001150.0,dit is nog erger dan fake news,dit is nog erg dan fake news
1151,1152,1001151.0,En jullie andere maatregel om mensen met lichte klachten niet te testen is het zo onzinnig Deze mensen kunnen ook met lichte klachten anderen besmetten die vervolgens heftige klachten krijgen ipv lichte. Zorg dat je genoeg testen hebt om een ieder te testen Wat is daar zo moeilijk aan Waarom moet dit op het niveau van een derde wereld land Terwijl we genoeg geld en middelen hebben om te zorgen dat we voldoende tests hebben. Zorg desnoods dat de productie hier komt kom met een stoomcursus voor laboranten zet studenten in enz enz. Wtf is wrong with you Oh en nog iets Hier in Zeeland stromen de Belgen en Duitsers naar binnen. Al snotterend en hoestend zitten ze hier op het terras in restaurants. Wat ga je hieraan doen ,En jullie ander maatregel om mens met licht klacht niet te testen is het zo onzinnig deze mens kunnen ook met licht klacht ander besmetten die vervolgens heftig klacht krijgen ipv licht. zorgen dat je genoeg testen hebben om een ieder te testen wat is daar zo moeilijk aan waarom moeten dit op het niveau van een drie wereld land terwijl we genoeg geld en middel hebben om te zorgen dat we voldoend test hebben. zorgen desnoods dat de productie hier komen komen met een stoomcursus voor laborant zetten student in enz.enz. wtf is wringen with you Oh en nog iets hier in Zeeland stromen de Belgen en Duitsers naar binnen. Al snotteren en hoesten zitten ze hier op het terras in restaurant. wat ga je hieraan doen 
1152,1153,1001152.0,en de leraren die zijn oud wrm denkt niemand aan hun ik wil gwn vrij van school dank u ,en de leraar die zijn oud wrm denken niemand aan hun ik willen gwn vrij van school dank u 
1153,1154,1001153.0,Qua logica is er gewoon niets duidelijk. Hun weten allang hoelang en hoe erg ze dit virus willen hebben. Er zijn heel wat knappe koppen die dit zo lang mogelijk in stand willen houden om alle mensen uit de vergrijzing door de tweede wereld oorlog snel aan hun eind te laten komen. Echt onzin dit virus..dit gaat alleen om geld en hoe makkelijk wil je het hebben. Elke keer als er een grote oorlog was kwam er een ziektegolf wanneer al die babyboomers in de vergrijzing kwamen. Er wonen gewoon teveel mensen op de wereld en dit is hun manier om het in te perken en er nog een lekker sla tje uit te slaan. ,qua logica is er gewoon niets duidelijk. hun weten allang hoelang en hoe erg ze dit virus willen hebben. Er zijn heel wat knap kop die dit zo lang mogelijk in stand willen houden om al mens uit de vergrijzing door de twee wereld oorlog snel aan hun eind te laten komen. echt onzin dit virus..dit gaan alleen om geld en hoe makkelijk willen je het hebben. elk keer als er een groot oorlog zijn komen er een ziektegolf wanneer al die babyboomers in de vergrijzing komen. Er inwonen gewoon teveel mens op de wereld en dit is hun manier om het in te perken en er nog een lekker sla tje uit te slaan. 
1154,1155,1001154.0,Aantal Italianen 60 miljoen. Italianen overleden door corona 1266. Dit is een overlijdensratio van 0 00211 . Need i say more ,aantal italianen 60 miljoen. italianen overlijden door corona 1266. dit is een overlijdensratio van 0 00211 . Need i say more 
1155,1156,1001155.0,Deze maatregelen zijn allemaal verschrikkelijk laat Rutte heeft waarschuwingen gekregen van Italie maar heeft daar lak aan gehad. Zijn prioriteit lag alleen en vooral bij het geld nl. de economie dat Ouderen de meeste kans maken om te komen te overlijden is een voordeel gezien de vergrijzing. Naar het buitenland met vakantie naar het buitenland is niet afgeschaft nog steeds niet en mogen buitenlanders van besmette gebieden gewoon nog binnen komen. Verplegend personeel mag nu een groter risico lopen tegen een armoedig salaris zij kregen andere instructies sorry maar wat hebben deze mensen aan een bedankje zorg dat ze een fatsoenlijk uurloon krijgen uitgekeerd. Ort is vaak al afgeschaft een alleenstaande met een 36urige werkweek verdient ca. 1800 - p.maand bovendien zijn ook nog eens de reiskosten afgeschaft. Bovendien worden ouderen steeds meer geholpen door helpende aan het bed die taken uitvoeren waarvoor zij geen opleiding hebben genoten. Bij sommig verplegend personeel wordt op de zaterdag en zonder geen ort meer uitbetaald. Maar zij mogen wel komen opdagen tijdens deze crisis voor hun hongerloon. Ik kan de naam Rutte dan wel de VVD niet meer horen of zien. Ook het CDA en de CHristenunie hebben voor mij afgedaan.,deze maatregel zijn allemaal verschrikkelijk laten Rutte hebben waarschuwing krijgen van Italie maar hebben daar lak aan hebben. zijn prioriteit liggen alleen en vooral bij het geld nl. de economie dat oud de veel kans maken om te komen te overlijden is een voordeel zien de vergrijzing. naar het buitenland met vakantie naar het buitenland is niet afschaffen nog steeds niet en mogen buitenlander van besmetten gebied gewoon nog binnen komen. verplegen personeel mogen nu een groot risico lopen tegen een armoedig salaris zij krijgen ander instructie sorry maar wat hebben deze mens aan een bedankje zorg dat ze een fatsoenlijk uurloon krijgen uitkeren. Ort is vaak al afschaffen een alleenstaand met een 36urige werkweek verdienen ca. 1800 - p.maand bovendien zijn ook nog eens de reiskosten afschaffen. bovendien worden oud steeds veel helpen door helpen aan het bed die taak uitvoeren waarvoor zij geen opleiding hebben genieten. bij sommig verplegen personeel worden op de zaterdag en zonder geen ort veel uitbetalen. maar zij mogen wel komen opdagen tijdens deze crisis voor hun hongerloon. Ik kunnen de naam Rutte dan wel de VVD niet veel horen of zien. ook het CDA en de CHristenunie hebben voor mij afdoen.
1156,1157,1001156.0,Dat de basisscholen open blijven kan ik nog tot een zekere hoogte begrijpen ik vind dat ook oerstom maar dat heeft nog een reden. Maar WAAROM SLUITEN WE DE MIDDELBARE SCHOLEN NIET Daar zitten zo veel mensen uren op een gepropt te eten en samen te werken door het hele land Echt ik facepalm zo hard dit kan toch iedere boerenlul bedenken Het Nederlandse bestuur faalt weer met onze afwachtende en na eve houding naar zoiets gevaarlijks. ,dat de basisschool open blijven kunnen ik nog tot een zeker hoogte begrijpen ik vinden dat ook oerstom maar dat hebben nog een reden. maar WAAROM sluiten WE DE middelbaar school niet daar zitten zo veel mens uur op een proppen te eten en samen te werken door het heel land echt ik facepalm zo hard dit kunnen toch ieder boerenlul bedenken het nederlands bestuur falen weer met ons afwachten en na ef houding naar zoiets gevaarlijk. 
